N_Epochs;N_games;memory_size;batch_size;gamma;lr;anneal_lr;epsilon;entropy_coef;value_loss_coef;relevant_segments;done_after_collision;model_arch
4;5000;40;8;0.7;0.00075;True;-1;0.01;0.5;0;True;normal

step;episode;value;action[-10°];action[-5°];action[0°];action[5°];action[10°];reward;collision_status;length_ratio
3;1996;141.45;0.0;0.0;0.01;0.12;0.86;1;1;0
1;1997;168.18;0.57;0.01;0.0;0.07;0.35;0.05;0;0
2;1997;170.39;0.99;0.0;0.0;0.0;0.01;1;1;0
1;1998;173.61;0.01;0.02;0.08;0.05;0.84;0.15;0;0
2;1998;154.48;0.0;0.0;0.0;0.0;1.0;1;1;0
1;1999;147.25;0.0;0.0;0.0;0.03;0.97;0.05;0;0
2;1999;149.31;0.02;0.01;0.88;0.09;0.01;0.08;0;0
3;1999;146.57;0.01;0.03;0.07;0.78;0.11;0.06;0;0
4;1999;123.03;0.0;0.0;0.97;0.02;0.01;0.13;0;0
5;1999;103.78;0.0;0.0;0.01;0.98;0.01;0.16;0;0
6;1999;86.84;0.07;0.03;0.38;0.29;0.23;0.14;0;0
7;1999;100.13;0.0;0.01;0.91;0.03;0.04;0.09;0;0
1;2000;148.82;0.0;0.0;0.99;0.01;0.0;0.07;0;0
2;2000;135.31;0.01;0.0;0.94;0.02;0.03;0.06;0;0
3;2000;132.63;0.0;0.0;0.99;0.0;0.0;0.05;0;0
1;2001;-4.36;0.26;0.06;0.13;0.5;0.05;0.1;0;0
2;2001;-4.4;0.04;0.02;0.85;0.04;0.04;0.14;0;0
3;2001;-3.11;0.16;0.07;0.03;0.07;0.66;1;1;0
1;2002;-2.31;0.04;0.06;0.55;0.31;0.04;0.14;0;0
2;2002;-2.08;0.15;0.14;0.36;0.28;0.07;0.09;0;0
3;2002;-5.55;0.49;0.11;0.04;0.16;0.2;1;1;0
1;2003;-4.4;0.91;0.02;0.03;0.01;0.02;0.01;0;0
2;2003;-3.04;0.4;0.07;0.09;0.19;0.26;0.01;0;0
1;2004;-5.93;0.4;0.11;0.27;0.2;0.02;0.07;0;0
2;2004;-5.17;0.18;0.09;0.29;0.43;0.02;0.02;0;0
3;2004;-6.01;0.04;0.28;0.42;0.25;0.01;0.08;0;0
1;2005;0.07;0.06;0.01;0.89;0.04;0.0;0.19;0;0
2;2005;-5.67;0.74;0.08;0.05;0.04;0.08;0.02;0;0
3;2005;-3.59;0.11;0.07;0.02;0.08;0.72;1;1;0
1;2006;-4.96;0.47;0.08;0.09;0.29;0.07;0.15;0;0
2;2006;-2.8;0.91;0.02;0.03;0.03;0.0;1;1;0
1;2007;-4.81;0.09;0.02;0.01;0.86;0.02;0.01;0;0
2;2007;-4.4;0.28;0.02;0.67;0.02;0.02;0.02;0;0
3;2007;-4.42;0.39;0.17;0.23;0.1;0.1;0.04;0;0
4;2007;-4.29;0.06;0.03;0.24;0.61;0.06;1;1;0
1;2008;-4.37;0.2;0.02;0.57;0.14;0.07;0.04;0;0
2;2008;-4.6;0.39;0.17;0.26;0.1;0.09;0.04;0;0
3;2008;-4.47;0.06;0.03;0.27;0.58;0.06;1;1;0
1;2009;1.13;0.34;0.2;0.18;0.24;0.04;0.07;0;0
2;2009;1.65;0.21;0.43;0.11;0.22;0.03;0.05;0;0
3;2009;2.94;0.09;0.69;0.13;0.07;0.02;0.06;0;0
4;2009;4.4;0.09;0.74;0.12;0.04;0.01;0.07;0;0
5;2009;3.31;0.65;0.17;0.11;0.06;0.01;1;1;0
1;2010;-4.07;0.59;0.04;0.08;0.17;0.12;0.03;0;0
2;2010;-3.09;0.97;0.01;0.0;0.01;0.01;0.03;0;0
3;2010;-4.02;0.5;0.08;0.27;0.12;0.03;0.02;0;0
1;2011;-4.19;0.07;0.05;0.18;0.69;0.01;0.03;0;0
2;2011;-2.12;0.2;0.01;0.74;0.04;0.01;0.09;0;0
3;2011;-3.82;0.26;0.02;0.49;0.2;0.04;0.14;0;0
4;2011;-5.47;0.69;0.08;0.08;0.06;0.1;0.02;0;0
5;2011;-3.4;0.09;0.06;0.03;0.09;0.74;1;1;0
1;2012;-2.05;0.35;0.07;0.19;0.18;0.21;0.08;0;0
2;2012;-0.98;0.97;0.01;0.0;0.01;0.01;0.03;0;0
3;2012;2.8;0.77;0.08;0.04;0.09;0.02;0.03;0;0
4;2012;-2.86;0.08;0.02;0.86;0.02;0.01;0.22;0;0
5;2012;-3.97;0.12;0.07;0.28;0.31;0.22;0.06;0;0
6;2012;-5.01;0.04;0.03;0.15;0.73;0.05;0.11;0;0
7;2012;-5.12;0.05;0.02;0.01;0.02;0.91;0.07;0;0
1;2013;-3.28;0.22;0.17;0.2;0.34;0.07;0.01;0;0
2;2013;-3.34;0.09;0.04;0.08;0.36;0.43;0.05;0;0
3;2013;-4.89;0.56;0.07;0.14;0.09;0.14;0.06;0;0
4;2013;-4.49;0.43;0.05;0.33;0.12;0.07;0.01;0;0
5;2013;-4.44;0.26;0.11;0.21;0.39;0.03;0.06;0;0
6;2013;-5.36;0.64;0.08;0.12;0.14;0.02;0.01;0;0
1;2014;-3.96;0.21;0.04;0.02;0.02;0.71;0.07;0;0
2;2014;-3.21;0.35;0.06;0.06;0.17;0.36;0.04;0;0
1;2015;-4.14;0.32;0.04;0.46;0.07;0.12;0.09;0;0
1;2016;-5.57;0.33;0.04;0.04;0.03;0.55;0.02;0;0
2;2016;-4.72;0.25;0.08;0.04;0.08;0.55;0.19;0;0
3;2016;-7.02;0.78;0.06;0.07;0.04;0.06;0.02;0;0
4;2016;-2.33;0.07;0.01;0.81;0.1;0.01;0.1;0;0
5;2016;-7.6;0.34;0.17;0.27;0.19;0.03;0.01;0;0
6;2016;-6.56;0.42;0.06;0.33;0.1;0.09;0.06;0;0
7;2016;-6.25;0.4;0.09;0.28;0.19;0.04;0.01;0;0
8;2016;-4.2;0.25;0.25;0.27;0.19;0.04;0.02;0;0
9;2016;-5.64;0.43;0.19;0.31;0.03;0.03;0.01;0;0
1;2017;-2.8;0.62;0.06;0.04;0.16;0.12;0.15;0;0
2;2017;-2.65;0.9;0.03;0.03;0.03;0.01;0.22;0;0
3;2017;-1.4;0.09;0.86;0.04;0.01;0.0;1;1;0
1;2018;-4.96;0.45;0.06;0.26;0.1;0.13;0.07;0;0
1;2019;-4.69;0.61;0.07;0.08;0.16;0.08;0.07;0;0
2;2019;-3.9;0.56;0.03;0.11;0.19;0.11;0.05;0;0
1;2020;1.37;0.57;0.17;0.09;0.13;0.05;0.02;0;0
2;2020;1.52;0.27;0.36;0.09;0.25;0.03;0.03;0;0
3;2020;2.8;0.13;0.65;0.11;0.09;0.02;0.06;0;0
4;2020;4.23;0.14;0.7;0.1;0.05;0.01;0.07;0;0
5;2020;3.12;0.74;0.12;0.07;0.05;0.01;1;1;0
1;2021;-4.48;0.46;0.09;0.28;0.12;0.04;0.01;0;0
2;2021;-4.1;0.2;0.07;0.64;0.05;0.04;0.05;0;0
3;2021;-2.97;0.13;0.17;0.39;0.27;0.05;0.07;0;0
4;2021;-4.75;0.29;0.05;0.08;0.53;0.05;0.07;0;0
5;2021;-3.73;0.32;0.06;0.08;0.17;0.37;0.05;0;0
1;2022;-4.17;0.49;0.05;0.28;0.07;0.1;0.01;0;0
2;2022;-5.16;0.59;0.06;0.15;0.07;0.12;0.1;0;0
3;2022;-4.35;0.02;0.0;0.37;0.61;0.0;0.1;0;0
4;2022;-5.07;0.05;0.01;0.83;0.1;0.01;0.1;0;0
5;2022;-4.42;0.4;0.03;0.49;0.06;0.02;0.02;0;0
1;2023;-3.46;0.23;0.28;0.22;0.24;0.03;0.02;0;0
2;2023;-4.59;0.39;0.1;0.28;0.19;0.04;0.02;0;0
3;2023;-4.94;0.21;0.29;0.26;0.19;0.05;0.06;0;0
4;2023;-4.1;0.13;0.08;0.17;0.55;0.07;0.05;0;0
5;2023;-4.08;0.27;0.12;0.24;0.28;0.09;0.06;0;0
1;2024;-3.41;0.01;0.96;0.01;0.01;0.0;0.02;0;0
2;2024;-5.29;0.36;0.08;0.36;0.08;0.13;0.08;0;0
3;2024;-4.76;0.32;0.22;0.23;0.14;0.1;0.02;0;0
4;2024;-4.84;0.23;0.03;0.46;0.15;0.13;0.08;0;0
1;2025;-5.8;0.45;0.06;0.34;0.12;0.02;0.01;0;0
2;2025;-5.92;0.48;0.03;0.41;0.06;0.02;0.06;0;0
3;2025;-5.38;0.32;0.09;0.44;0.14;0.01;0.02;0;0
4;2025;-5.1;0.41;0.04;0.29;0.2;0.06;0.17;0;0
5;2025;-6.81;0.74;0.06;0.06;0.04;0.09;0.02;0;0
6;2025;-2.15;0.07;0.01;0.81;0.09;0.01;0.1;0;0
7;2025;-7.16;0.3;0.21;0.26;0.18;0.04;0.05;0;0
8;2025;-6.31;0.43;0.07;0.3;0.1;0.1;0.01;0;0
9;2025;-4.63;0.28;0.21;0.31;0.14;0.07;0.06;0;0
1;2026;-5.15;0.02;0.27;0.54;0.16;0.01;0.05;0;0
2;2026;-4.92;0.06;0.02;0.83;0.05;0.03;0.09;0;0
3;2026;-3.9;0.09;0.0;0.87;0.02;0.02;0.22;0;0
4;2026;-5.37;0.75;0.07;0.05;0.04;0.09;0.02;0;0
5;2026;-3.28;0.13;0.07;0.02;0.08;0.69;1;1;0
1;2027;-1.58;0.2;0.01;0.73;0.04;0.01;0.09;0;0
2;2027;-3.29;0.27;0.02;0.49;0.19;0.03;0.14;0;0
3;2027;-4.96;0.71;0.08;0.07;0.05;0.09;0.02;0;0
4;2027;-2.84;0.15;0.1;0.04;0.14;0.58;1;1;0
1;2028;-1.27;0.34;0.21;0.24;0.1;0.11;0.01;0;0
2;2028;-1.19;0.33;0.3;0.12;0.2;0.05;0.06;0;0
3;2028;-1.75;0.15;0.19;0.54;0.07;0.05;0.02;0;0
4;2028;-0.74;0.19;0.12;0.42;0.19;0.08;0.03;0;0
5;2028;-2.56;0.05;0.39;0.32;0.22;0.02;1;1;0
1;2029;-4.69;0.54;0.07;0.13;0.23;0.03;0.01;0;0
2;2029;-4.17;0.54;0.07;0.06;0.21;0.12;0.01;0;0
3;2029;-4.5;0.07;0.07;0.53;0.23;0.1;0.06;0;0
4;2029;-4.59;0.4;0.15;0.21;0.19;0.05;0.02;0;0
1;2030;-2.62;0.49;0.03;0.39;0.06;0.04;0.01;0;0
2;2030;-3.97;0.13;0.02;0.81;0.04;0.01;0.1;0;0
3;2030;-4.23;0.27;0.08;0.14;0.35;0.15;0.02;0;0
4;2030;-3.71;0.18;0.1;0.39;0.23;0.1;0.05;0;0
5;2030;-4.76;0.09;0.04;0.29;0.49;0.1;0.1;0;0
1;2031;1.86;0.49;0.2;0.1;0.18;0.03;0.01;0;0
2;2031;2.14;0.25;0.14;0.19;0.39;0.03;0.05;0;0
3;2031;2.99;0.07;0.75;0.1;0.06;0.02;0.1;0;0
4;2031;4.42;0.07;0.79;0.09;0.04;0.01;0.11;0;0
5;2031;3.31;0.63;0.21;0.09;0.06;0.02;1;1;0
1;2032;-5.78;0.02;0.02;0.92;0.02;0.03;0.12;0;0
2;2032;-5.53;0.21;0.22;0.17;0.23;0.16;0.14;0;0
3;2032;-5.73;0.01;0.0;0.0;0.0;0.99;1;1;0
1;2033;-2.41;0.17;0.14;0.18;0.48;0.03;0.05;0;0
2;2033;-3.52;0.43;0.11;0.17;0.24;0.04;0.01;0;0
3;2033;-2.34;0.07;0.01;0.01;0.02;0.89;0.08;0;0
4;2033;-4.08;0.06;0.05;0.71;0.1;0.08;0.14;0;0
5;2033;-4.11;0.18;0.07;0.48;0.19;0.08;0.17;0;0
6;2033;-3.22;0.07;0.05;0.12;0.62;0.13;0.04;0;0
7;2033;-4.61;0.09;0.07;0.04;0.11;0.68;0.02;0;0
8;2033;-3.37;0.43;0.03;0.01;0.02;0.51;0.06;0;0
9;2033;-3.49;0.12;0.09;0.04;0.64;0.12;0.07;0;0
10;2033;-4.39;0.98;0.0;0.0;0.01;0.0;0.02;0;0
1;2034;-4.99;0.36;0.22;0.25;0.15;0.03;0.06;0;0
2;2034;-4.53;0.87;0.03;0.05;0.02;0.03;0.02;0;0
3;2034;-4.36;0.31;0.06;0.23;0.22;0.17;0.11;0;0
1;2035;-2.73;0.15;0.12;0.27;0.37;0.08;0.02;0;0
2;2035;-2.05;0.04;0.0;0.55;0.41;0.0;0.17;0;0
3;2035;-5.56;0.73;0.08;0.06;0.05;0.08;0.02;0;0
4;2035;-3.55;0.11;0.07;0.02;0.06;0.74;0.12;0;0
5;2035;-4.73;0.03;0.02;0.87;0.04;0.04;0.1;0;0
1;2036;-2.46;0.07;0.49;0.27;0.15;0.02;0.07;0;0
2;2036;-2.65;0.3;0.22;0.26;0.17;0.05;0.03;0;0
3;2036;2.27;0.03;0.01;0.89;0.06;0.01;0.13;0;0
4;2036;14.96;0.06;0.01;0.87;0.05;0.01;0.17;0;0
5;2036;-3.66;0.07;0.0;0.0;0.0;0.93;1;1;0
1;2037;-6.08;0.59;0.07;0.17;0.13;0.04;0.01;0;0
2;2037;-5.69;0.49;0.1;0.2;0.14;0.07;0.01;0;0
3;2037;-5.1;0.42;0.2;0.14;0.19;0.05;0.06;0;0
1;2038;-3.78;0.07;0.01;0.9;0.02;0.01;0.13;0;0
2;2038;-2.54;0.08;0.04;0.72;0.14;0.02;0.11;0;0
3;2038;-3.9;0.2;0.06;0.56;0.15;0.04;0.17;0;0
4;2038;-4.05;0.27;0.3;0.27;0.1;0.06;0.03;0;0
1;2039;-3.83;0.66;0.03;0.07;0.16;0.08;0.02;0;0
1;2040;-3.51;0.06;0.05;0.59;0.27;0.02;0.08;0;0
2;2040;-4.77;0.41;0.08;0.13;0.28;0.1;0.01;0;0
3;2040;-4.73;0.44;0.05;0.14;0.2;0.17;0.01;0;0
4;2040;-4.77;0.41;0.13;0.2;0.25;0.01;0.01;0;0
5;2040;0.19;0.29;0.08;0.44;0.14;0.05;0.02;0;0
1;2041;-1.25;0.69;0.09;0.02;0.06;0.13;0.01;0;0
2;2041;-0.89;0.04;0.01;0.9;0.03;0.02;0.14;0;0
3;2041;-1.74;0.0;0.02;0.07;0.87;0.04;0.05;0;0
4;2041;-2.13;0.02;0.05;0.41;0.07;0.46;0.15;0;0
5;2041;-0.66;0.0;0.0;0.01;0.01;0.97;1;1;0
1;2042;1.02;0.06;0.75;0.14;0.01;0.05;1;1;0
1;2043;0.07;0.1;0.14;0.38;0.04;0.35;1;1;0
1;2044;-2.02;0.29;0.01;0.38;0.03;0.29;0.13;0;0
2;2044;-2.02;0.09;0.08;0.27;0.39;0.17;0.19;0;0
1;2045;-2.17;0.91;0.01;0.02;0.0;0.06;0.01;0;0
2;2045;-1.49;0.69;0.03;0.03;0.03;0.21;0.01;0;0
3;2045;-2.04;0.18;0.06;0.22;0.03;0.5;0.02;0;0
4;2045;-2.34;0.29;0.01;0.28;0.02;0.41;0.04;0;0
5;2045;-1.04;0.11;0.01;0.76;0.01;0.11;0.13;0;0
1;2046;-2.16;0.69;0.04;0.16;0.02;0.08;0.09;0;0
2;2046;-2.52;0.91;0.01;0.02;0.0;0.06;0.02;0;0
1;2047;-0.84;0.11;0.05;0.11;0.23;0.5;0.25;0;0
2;2047;-0.98;0.03;0.02;0.63;0.03;0.29;0.19;0;0
3;2047;-1.08;0.71;0.01;0.0;0.02;0.25;1;1;0
1;2048;-0.46;0.11;0.18;0.17;0.34;0.2;0.13;0;0
2;2048;-1.33;0.36;0.17;0.09;0.1;0.29;0.03;0;0
1;2049;-0.93;0.94;0.01;0.01;0.01;0.04;0.04;0;0
2;2049;-0.67;0.93;0.01;0.02;0.01;0.04;0.03;0;0
1;2050;-2.41;0.67;0.03;0.17;0.08;0.06;0.05;0;0
2;2050;-1.3;0.68;0.03;0.14;0.05;0.09;1;1;0
1;2051;-1.07;0.65;0.05;0.13;0.04;0.13;0.01;0;0
2;2051;-1.93;0.06;0.05;0.47;0.22;0.19;0.06;0;0
3;2051;-1.3;0.33;0.1;0.44;0.09;0.04;0.01;0;0
1;2052;-2.68;0.07;0.02;0.08;0.08;0.76;0.04;0;0
2;2052;-2.7;0.2;0.08;0.39;0.13;0.2;0.02;0;0
3;2052;-2.72;0.12;0.1;0.42;0.16;0.2;0.01;0;0
4;2052;-2.43;0.26;0.07;0.57;0.07;0.04;0.06;0;0
1;2053;-0.1;0.2;0.03;0.16;0.05;0.57;0.04;0;0
2;2053;0.1;0.06;0.02;0.11;0.07;0.74;0.06;0;0
3;2053;-0.35;0.02;0.0;0.01;0.01;0.96;0.1;0;0
4;2053;-0.0;0.09;0.05;0.12;0.16;0.58;1;1;0
1;2054;-2.1;0.02;0.01;0.69;0.15;0.12;0.1;0;0
2;2054;-0.59;0.02;0.02;0.73;0.15;0.08;0.19;0;0
3;2054;0.57;0.11;0.03;0.55;0.19;0.12;0.16;0;0
4;2054;-1.28;0.83;0.04;0.08;0.01;0.05;1;1;0
1;2055;-1.9;0.0;0.01;0.98;0.01;0.0;0.08;0;0
2;2055;-1.73;0.14;0.31;0.34;0.16;0.05;0.07;0;0
1;2056;-0.86;0.25;0.3;0.09;0.29;0.08;0.07;0;0
2;2056;-0.57;0.0;0.0;0.96;0.03;0.0;0.19;0;0
3;2056;-1.89;0.98;0.01;0.0;0.0;0.0;0.02;0;0
4;2056;0.39;0.0;0.0;0.0;0.01;0.99;1;1;0
1;2057;-1.54;0.55;0.01;0.04;0.04;0.37;0.01;0;0
2;2057;-2.02;0.9;0.01;0.0;0.02;0.08;0.01;0;0
3;2057;-1.28;0.99;0.0;0.0;0.0;0.0;0.01;0;0
4;2057;-2.47;0.22;0.0;0.17;0.01;0.59;0.04;0;0
5;2057;-1.17;0.13;0.02;0.63;0.01;0.22;0.02;0;0
6;2057;-1.6;0.87;0.01;0.0;0.01;0.11;0.07;0;0
1;2058;-1.94;0.06;0.01;0.72;0.06;0.14;0.13;0;0
2;2058;-1.79;0.0;0.0;0.96;0.02;0.01;0.1;0;0
1;2059;-1.07;0.05;0.03;0.61;0.12;0.19;0.12;0;0
2;2059;-1.13;0.02;0.0;0.0;0.01;0.97;0.06;0;0
3;2059;-1.02;0.88;0.03;0.03;0.02;0.04;0.01;0;0
1;2060;-0.93;0.04;0.01;0.91;0.02;0.02;0.07;0;0
2;2060;-1.83;0.17;0.26;0.34;0.16;0.07;0.01;0;0
3;2060;-2.01;0.48;0.04;0.18;0.2;0.1;0.01;0;0
1;2061;0.61;0.12;0.02;0.69;0.04;0.12;0.02;0;0
2;2061;0.25;0.06;0.02;0.22;0.04;0.66;0.08;0;0
3;2061;0.98;0.02;0.01;0.88;0.04;0.06;0.12;0;0
4;2061;-0.0;0.01;0.0;0.92;0.01;0.06;0.11;0;0
5;2061;-1.61;0.02;0.02;0.74;0.05;0.17;0.17;0;0
6;2061;-0.22;0.03;0.26;0.42;0.11;0.18;0.11;0;0
7;2061;0.53;0.01;0.87;0.09;0.0;0.02;0.1;0;0
8;2061;-0.97;0.84;0.01;0.05;0.03;0.08;0.05;0;0
1;2062;-0.02;0.0;0.03;0.14;0.74;0.1;0.14;0;0
2;2062;0.83;0.02;0.02;0.32;0.05;0.6;0.1;0;0
3;2062;-0.17;0.01;0.02;0.58;0.02;0.36;0.19;0;0
4;2062;0.14;0.49;0.02;0.01;0.03;0.46;1;1;0
1;2063;-1.06;0.55;0.05;0.04;0.08;0.28;0.01;0;0
2;2063;-0.68;0.35;0.03;0.13;0.1;0.39;0.07;0;0
3;2063;-1.4;0.01;0.01;0.79;0.17;0.02;0.1;0;0
4;2063;-1.84;0.05;0.04;0.53;0.28;0.09;0.14;0;0
5;2063;-1.48;0.01;0.0;0.96;0.02;0.01;0.17;0;0
1;2064;0.03;0.06;0.08;0.74;0.03;0.08;0.02;0;0
2;2064;-0.92;0.3;0.06;0.25;0.29;0.11;0.01;0;0
3;2064;-1.33;0.98;0.01;0.01;0.0;0.01;0.02;0;0
4;2064;-0.73;0.07;0.28;0.36;0.23;0.06;0.06;0;0
5;2064;-0.57;0.08;0.02;0.09;0.03;0.78;1;1;0
1;2065;-1.33;0.53;0.02;0.23;0.06;0.16;0.01;0;0
2;2065;-2.16;0.9;0.02;0.03;0.03;0.03;0.01;0;0
3;2065;-0.25;0.96;0.01;0.02;0.01;0.01;0.01;0;0
4;2065;-0.81;0.42;0.05;0.38;0.13;0.02;0.07;0;0
5;2065;-1.66;0.19;0.14;0.11;0.3;0.27;0.1;0;0
1;2066;-2.84;0.07;0.07;0.26;0.07;0.53;0.04;0;0
2;2066;-1.21;0.09;0.09;0.2;0.21;0.39;0.05;0;0
3;2066;-1.89;0.81;0.05;0.03;0.02;0.1;0.03;0;0
4;2066;-1.53;0.8;0.01;0.0;0.01;0.17;0.02;0;0
5;2066;-1.05;0.03;0.06;0.29;0.15;0.47;0.05;0;0
6;2066;-0.81;0.01;0.02;0.74;0.05;0.18;0.08;0;0
7;2066;-1.1;0.05;0.64;0.18;0.04;0.1;0.03;0;0
8;2066;-0.93;0.1;0.02;0.75;0.07;0.06;0.05;0;0
1;2067;-1.92;0.32;0.0;0.17;0.02;0.48;0.04;0;0
2;2067;-0.87;0.51;0.03;0.11;0.1;0.25;0.05;0;0
1;2068;-2.05;0.48;0.04;0.34;0.06;0.08;0.05;0;0
2;2068;-1.73;0.19;0.01;0.69;0.03;0.08;0.05;0;0
1;2069;-1.7;0.82;0.04;0.03;0.04;0.06;0.03;0;0
2;2069;-0.59;0.4;0.03;0.01;0.08;0.47;0.03;0;0
3;2069;-0.61;0.16;0.12;0.16;0.17;0.39;0.1;0;0
4;2069;-2.12;0.0;0.0;0.98;0.0;0.01;0.22;0;0
5;2069;-2.45;0.03;0.05;0.33;0.17;0.42;0.1;0;0
6;2069;-2.92;0.0;0.02;0.06;0.87;0.04;0.1;0;0
7;2069;-1.18;0.03;0.16;0.31;0.22;0.28;0.04;0;0
8;2069;-1.08;0.88;0.04;0.02;0.02;0.04;0.01;0;0
1;2070;-1.72;0.08;0.3;0.17;0.06;0.38;0.05;0;0
2;2070;-0.96;0.0;0.0;0.98;0.01;0.01;0.19;0;0
3;2070;-1.53;0.02;0.0;0.03;0.01;0.95;1;1;0
1;2071;0.42;0.74;0.08;0.11;0.04;0.03;0.06;0;0
2;2071;0.71;0.04;0.1;0.36;0.28;0.23;0.02;0;0
3;2071;0.44;0.2;0.02;0.12;0.04;0.62;0.1;0;0
4;2071;-0.45;0.01;0.07;0.43;0.18;0.3;0.14;0;0
5;2071;-0.58;0.0;0.01;0.93;0.03;0.02;0.05;0;0
6;2071;-0.28;0.04;0.22;0.16;0.34;0.23;0.07;0;0
7;2071;-0.59;0.23;0.25;0.08;0.09;0.36;0.05;0;0
8;2071;-0.9;0.05;0.01;0.01;0.01;0.93;0.02;0;0
9;2071;-1.73;0.01;0.05;0.12;0.43;0.38;0.06;0;0
1;2072;0.15;0.95;0.02;0.0;0.0;0.03;0.02;0;0
2;2072;-1.14;0.79;0.02;0.01;0.05;0.14;0.02;0;0
3;2072;-0.72;0.02;0.07;0.36;0.33;0.23;0.08;0;0
4;2072;-0.18;0.0;0.01;0.81;0.09;0.09;0.08;0;0
5;2072;-1.08;0.02;0.71;0.17;0.08;0.03;0.03;0;0
6;2072;-0.93;0.02;0.04;0.44;0.47;0.03;0.08;0;0
7;2072;-1.92;0.0;0.02;0.57;0.12;0.28;0.05;0;0
1;2073;-0.07;0.01;0.88;0.09;0.0;0.01;1;1;0
1;2074;-1.89;0.16;0.03;0.37;0.25;0.2;0.06;0;0
2;2074;-0.86;0.19;0.03;0.44;0.21;0.14;0.01;0;0
1;2075;-1.24;0.17;0.02;0.66;0.1;0.04;0.08;0;0
2;2075;-1.28;0.02;0.03;0.33;0.46;0.15;0.02;0;0
1;2076;-2.45;0.02;0.1;0.37;0.18;0.32;0.14;0;0
2;2076;-2.9;0.0;0.03;0.06;0.88;0.03;0.1;0;0
3;2076;-1.64;0.02;0.17;0.43;0.25;0.13;0.07;0;0
4;2076;-0.85;0.41;0.06;0.06;0.03;0.44;0.05;0;0
1;2077;-1.27;0.01;0.01;0.95;0.01;0.01;0.08;0;0
2;2077;-1.61;0.01;0.04;0.61;0.28;0.06;0.13;0;0
3;2077;-2.87;0.06;0.15;0.26;0.45;0.08;0.13;0;0
4;2077;-2.1;0.02;0.05;0.55;0.35;0.04;0.08;0;0
5;2077;-1.27;0.04;0.34;0.25;0.07;0.29;0.02;0;0
1;2078;-1.16;0.0;0.01;0.18;0.03;0.77;0.03;0;0
2;2078;-1.67;0.01;0.02;0.21;0.14;0.62;0.06;0;0
3;2078;-1.86;0.12;0.05;0.35;0.07;0.42;0.09;0;0
4;2078;-0.62;0.75;0.03;0.02;0.02;0.18;1;1;0
1;2079;-2.49;0.13;0.03;0.69;0.07;0.09;0.09;0;0
2;2079;-2.26;0.03;0.02;0.54;0.29;0.12;0.19;0;0
3;2079;-1.01;0.03;0.0;0.04;0.01;0.91;1;1;0
1;2080;0.38;0.71;0.02;0.04;0.02;0.22;0.01;0;0
2;2080;-0.25;0.07;0.21;0.34;0.09;0.29;0.07;0;0
3;2080;1.82;0.02;0.1;0.55;0.02;0.31;0.08;0;0
4;2080;2.29;0.03;0.16;0.69;0.01;0.11;0.19;0;0
5;2080;0.21;0.09;0.1;0.37;0.03;0.41;0.19;0;0
6;2080;-0.39;0.72;0.01;0.06;0.03;0.17;0.05;0;0
7;2080;-0.87;0.84;0.01;0.02;0.02;0.1;1;1;0
1;2081;-0.45;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;2081;-0.81;0.82;0.02;0.04;0.02;0.11;0.02;0;0
3;2081;-0.85;0.77;0.02;0.12;0.03;0.07;0.02;0;0
4;2081;-1.36;0.05;0.01;0.89;0.03;0.03;0.11;0;0
5;2081;-1.44;0.13;0.02;0.79;0.05;0.01;0.17;0;0
6;2081;-1.61;0.19;0.58;0.11;0.11;0.01;1;1;0
1;2082;-0.86;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;2082;-0.53;0.85;0.02;0.08;0.03;0.02;0.01;0;0
3;2082;-0.5;0.51;0.09;0.23;0.12;0.05;0.01;0;0
4;2082;-0.94;0.99;0.0;0.0;0.0;0.0;0.01;0;0
5;2082;-1.31;0.99;0.0;0.0;0.0;0.0;0.01;0;0
1;2083;-0.76;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;2083;-1.14;0.75;0.02;0.06;0.03;0.14;0.08;0;0
3;2083;-1.05;0.72;0.03;0.18;0.04;0.03;0.02;0;0
4;2083;-1.71;0.0;0.0;0.99;0.0;0.0;0.1;0;0
1;2084;-0.71;1.0;0.0;0.0;0.0;0.0;0.03;0;0
2;2084;-1.31;0.99;0.0;0.0;0.0;0.0;0.02;0;0
3;2084;-1.33;0.98;0.0;0.0;0.01;0.01;0.02;0;0
1;2085;-0.8;0.33;0.02;0.54;0.08;0.04;0.05;0;0
2;2085;-0.72;0.41;0.04;0.39;0.13;0.04;0.01;0;0
1;2086;-1.21;0.97;0.0;0.01;0.01;0.0;0.01;0;0
2;2086;-1.23;0.98;0.0;0.01;0.0;0.0;0.01;0;0
1;2087;-0.14;0.11;0.04;0.54;0.28;0.03;0.05;0;0
2;2087;-0.06;0.05;0.19;0.33;0.41;0.02;0.02;0;0
3;2087;-0.44;0.06;0.15;0.05;0.73;0.01;0.11;0;0
4;2087;-0.86;0.08;0.05;0.05;0.79;0.03;0.02;0;0
5;2087;-1.28;0.11;0.44;0.02;0.43;0.01;0.03;0;0
1;2088;-0.89;0.0;1.0;0.0;0.0;0.0;0.02;0;0
2;2088;-0.67;0.25;0.19;0.07;0.42;0.07;0.1;0;0
3;2088;-1.01;0.62;0.12;0.02;0.21;0.04;0.02;0;0
4;2088;-1.05;0.65;0.01;0.16;0.17;0.01;0.02;0;0
