N_Epochs;N_games;memory_size;batch_size;gamma;lr;anneal_lr;epsilon;entropy_coef;value_loss_coef;relevant_segments;done_after_collision;model_arch
4;5000;40;8;0.7;0.00075;True;-1;0.01;0.5;0;True;normal

step;episode;value;action[-10°];action[-5°];action[0°];action[5°];action[10°];reward;collision_status;length_ratio
4;175;-0.57;0.01;0.08;0.17;0.13;0.61;0.13;0;0
5;175;-0.11;0.02;0.11;0.11;0.16;0.6;1;1;0
1;176;-1.02;0.13;0.24;0.38;0.24;0.0;0.05;0;0
2;176;-1.12;0.06;0.14;0.65;0.15;0.01;0.15;0;0
3;176;-1.34;0.0;0.01;0.98;0.01;0.0;0.19;0;0
4;176;-1.1;0.47;0.14;0.27;0.12;0.0;1;1;0
1;177;-0.64;0.21;0.27;0.17;0.35;0.01;0.1;0;0
2;177;-0.7;0.11;0.27;0.2;0.4;0.02;0.08;0;0
3;177;-0.75;0.11;0.14;0.6;0.14;0.01;0.12;0;0
4;177;-0.97;0.38;0.24;0.16;0.22;0.01;0.02;0;0
5;177;-1.05;0.19;0.24;0.26;0.27;0.03;0.05;0;0
6;177;-0.65;0.21;0.25;0.31;0.2;0.03;0.01;0;0
1;178;-0.7;0.19;0.23;0.21;0.23;0.13;0.25;0;0
2;178;-0.83;0.06;0.1;0.04;0.18;0.62;0.09;0;0
1;179;-0.75;0.2;0.26;0.26;0.17;0.1;0.1;0;0
2;179;-0.7;0.04;0.17;0.31;0.37;0.11;0.11;0;0
3;179;-0.94;0.02;0.1;0.61;0.14;0.12;0.12;0;0
4;179;-0.96;0.02;0.11;0.28;0.16;0.43;0.14;0;0
5;179;-0.49;0.03;0.14;0.25;0.16;0.42;0.14;0;0
6;179;-0.9;0.02;0.07;0.67;0.08;0.15;0.08;0;0
7;179;-0.88;0.05;0.2;0.48;0.22;0.05;0.07;0;0
1;180;-0.41;0.03;0.21;0.12;0.47;0.17;0.05;0;0
2;180;-0.75;0.05;0.21;0.21;0.35;0.18;0.05;0;0
1;181;1.18;0.05;0.16;0.41;0.24;0.13;0.06;0;0
2;181;1.41;0.02;0.1;0.66;0.1;0.12;0.08;0;0
3;181;1.03;0.01;0.04;0.86;0.03;0.06;0.07;0;0
4;181;1.01;0.07;0.25;0.31;0.31;0.05;0.09;0;0
5;181;0.39;0.03;0.1;0.25;0.16;0.45;0.13;0;0
6;181;0.06;0.01;0.01;0.97;0.01;0.0;0.14;0;0
7;181;-0.27;0.09;0.22;0.4;0.19;0.1;0.13;0;0
8;181;-0.24;0.03;0.09;0.1;0.19;0.58;0.07;0;0
9;181;-0.44;0.07;0.12;0.12;0.24;0.44;0.03;0;0
10;181;-0.47;0.15;0.21;0.23;0.24;0.17;0.06;0;0
1;182;-0.51;0.04;0.18;0.25;0.34;0.19;0.04;0;0
2;182;-0.91;0.07;0.18;0.2;0.27;0.28;0.05;0;0
1;183;-1.09;0.05;0.14;0.13;0.31;0.36;0.03;0;0
2;183;-1.0;0.04;0.09;0.06;0.22;0.59;0.06;0;0
1;184;-0.5;0.06;0.22;0.38;0.28;0.06;0.04;0;0
2;184;-0.37;0.04;0.12;0.1;0.22;0.52;0.05;0;0
3;184;-0.68;0.09;0.3;0.17;0.35;0.09;0.02;0;0
4;184;-0.7;0.1;0.31;0.13;0.37;0.09;0.02;0;0
1;185;-0.35;0.02;0.12;0.16;0.56;0.14;0.03;0;0
2;185;-0.3;0.0;0.01;0.0;0.98;0.01;0.03;0;0
3;185;-0.45;0.01;0.1;0.17;0.69;0.02;0.06;0;0
4;185;-0.63;0.0;0.0;0.99;0.0;0.0;0.08;0;0
5;185;-0.6;0.02;0.09;0.24;0.21;0.44;0.17;0;0
6;185;-0.41;0.0;0.08;0.18;0.45;0.29;1;1;0
1;186;-1.01;0.37;0.21;0.27;0.14;0.01;0.07;0;0
2;186;-1.01;0.54;0.11;0.2;0.11;0.04;1;1;0
1;187;-0.3;0.0;0.01;0.0;0.02;0.97;0.1;0;0
2;187;-0.26;0.0;0.01;0.01;0.03;0.95;0.13;0;0
3;187;-0.48;0.0;0.09;0.11;0.32;0.48;0.14;0;0
1;188;-0.79;0.14;0.12;0.08;0.15;0.51;0.07;0;0
2;188;-1.0;0.23;0.13;0.32;0.11;0.22;0.14;0;0
3;188;-0.92;0.38;0.17;0.28;0.14;0.02;0.25;0;0
4;188;-1.01;0.1;0.14;0.1;0.21;0.44;0.09;0;0
5;188;-0.56;0.36;0.2;0.06;0.27;0.12;0.14;0;0
6;188;-0.87;0.04;0.07;0.03;0.14;0.72;0.05;0;0
7;188;-1.18;0.09;0.15;0.09;0.25;0.42;0.02;0;0
1;189;-0.74;0.01;0.07;0.15;0.25;0.52;0.1;0;0
2;189;-0.87;0.01;0.05;0.05;0.15;0.74;1;1;0
1;190;-1.01;0.04;0.15;0.35;0.43;0.02;0.11;0;0
2;190;-0.99;0.02;0.05;0.03;0.16;0.74;0.06;0;0
3;190;-0.75;0.02;0.06;0.06;0.16;0.7;1;1;0
1;191;-1.2;0.1;0.22;0.2;0.36;0.12;0.01;0;0
2;191;-0.93;0.01;0.04;0.03;0.1;0.83;0.04;0;0
3;191;-1.03;0.04;0.17;0.32;0.44;0.03;0.15;0;0
4;191;-1.02;0.01;0.05;0.02;0.13;0.78;1;1;0
1;192;1.32;0.11;0.22;0.49;0.18;0.0;0.08;0;0
2;192;1.79;0.11;0.25;0.39;0.22;0.03;0.05;0;0
3;192;1.23;0.18;0.25;0.4;0.15;0.02;0.02;0;0
4;192;1.1;0.03;0.11;0.16;0.18;0.53;0.13;0;0
5;192;0.83;0.06;0.2;0.54;0.12;0.09;0.14;0;0
6;192;0.16;0.05;0.15;0.29;0.23;0.28;0.08;0;0
7;192;-0.35;0.08;0.22;0.35;0.2;0.16;0.03;0;0
8;192;-0.61;0.06;0.2;0.42;0.27;0.05;0.08;0;0
9;192;-0.77;0.03;0.1;0.62;0.11;0.14;0.08;0;0
10;192;-0.66;0.03;0.22;0.27;0.43;0.07;0.06;0;0
1;193;-0.86;0.02;0.08;0.15;0.17;0.57;0.06;0;0
2;193;-0.87;0.05;0.11;0.1;0.23;0.51;0.22;0;0
3;193;-0.57;0.01;0.03;0.04;0.07;0.85;1;1;0
1;194;-0.77;0.11;0.22;0.1;0.18;0.39;0.05;0;0
2;194;-0.77;0.29;0.3;0.2;0.13;0.09;0.07;0;0
3;194;-0.69;0.03;0.09;0.07;0.09;0.71;0.07;0;0
4;194;-0.79;0.03;0.1;0.74;0.08;0.05;0.08;0;0
5;194;-0.39;0.01;0.06;0.04;0.1;0.79;0.05;0;0
1;195;-0.66;0.12;0.26;0.31;0.28;0.05;0.01;0;0
2;195;-0.72;0.08;0.22;0.21;0.39;0.1;0.02;0;0
3;195;-0.77;0.03;0.22;0.31;0.38;0.06;0.02;0;0
4;195;-0.66;0.05;0.13;0.1;0.28;0.44;0.03;0;0
1;196;-0.73;0.05;0.17;0.19;0.26;0.34;0.04;0;0
2;196;-0.84;0.12;0.19;0.41;0.19;0.1;0.04;0;0
1;197;-0.75;0.03;0.22;0.22;0.29;0.24;0.09;0;0
2;197;-0.95;0.2;0.24;0.25;0.29;0.03;0.02;0;0
3;197;-0.99;0.02;0.08;0.05;0.18;0.67;1;1;0
1;198;-0.62;0.21;0.25;0.2;0.27;0.07;0.03;0;0
1;199;-0.43;0.18;0.19;0.11;0.28;0.24;0.07;0;0
2;199;-0.61;0.13;0.2;0.15;0.26;0.26;0.07;0;0
3;199;-0.75;0.14;0.13;0.15;0.19;0.39;0.06;0;0
4;199;-0.89;0.28;0.2;0.22;0.24;0.05;0.09;0;0
5;199;-0.6;0.26;0.2;0.06;0.37;0.11;0.1;0;0
6;199;-0.92;0.02;0.05;0.02;0.16;0.75;0.05;0;0
7;199;-1.06;0.04;0.15;0.11;0.42;0.28;0.04;0;0
8;199;-0.94;0.05;0.12;0.08;0.26;0.5;0.03;0;0
1;200;-0.54;0.02;0.11;0.2;0.21;0.45;0.04;0;0
2;200;-0.59;0.09;0.16;0.23;0.22;0.29;0.01;0;0
3;200;-0.48;0.02;0.15;0.11;0.24;0.48;0.08;0;0
4;200;-0.47;0.03;0.13;0.21;0.23;0.4;1;1;0
1;201;-0.15;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;201;-0.18;1.0;0.0;0.0;0.0;0.0;0.01;0;0
1;202;-0.52;0.0;0.0;0.0;0.0;1.0;0.07;0;0
2;202;-0.49;0.0;0.0;0.0;0.0;1.0;0.07;0;0
3;202;-0.24;0.0;0.0;0.0;0.0;1.0;0.1;0;0
4;202;-0.1;0.0;0.0;0.0;0.0;1.0;1;1;0
1;203;-0.28;0.0;0.0;0.0;0.0;1.0;0.1;0;0
2;203;-0.22;0.0;0.0;0.0;0.0;1.0;0.1;0;0
3;203;-0.08;0.0;0.0;0.0;0.0;1.0;1;1;0
1;204;0.28;0.0;0.0;1.0;0.0;0.0;0.15;0;0
2;204;0.18;0.0;0.0;0.0;0.0;1.0;0.15;0;0
3;204;0.25;0.0;0.0;0.0;0.0;1.0;0.15;0;0
1;205;0.03;0.0;0.0;0.0;0.0;1.0;0.04;0;0
2;205;-0.17;1.0;0.0;0.0;0.0;0.0;0.01;0;0
3;205;-0.3;1.0;0.0;0.0;0.0;0.0;0.03;0;0
4;205;-0.26;1.0;0.0;0.0;0.0;0.0;1;1;0
1;206;0.11;0.0;0.0;0.0;0.0;1.0;0.04;0;0
2;206;0.18;0.0;0.0;0.0;0.0;1.0;0.03;0;0
3;206;0.06;0.3;0.0;0.0;0.0;0.7;0.01;0;0
4;206;-0.16;1.0;0.0;0.0;0.0;0.0;0.01;0;0
1;207;-0.24;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;207;-0.32;1.0;0.0;0.0;0.0;0.0;0.01;0;0
3;207;-0.18;1.0;0.0;0.0;0.0;0.0;0.01;0;0
4;207;-0.21;0.0;0.0;0.0;0.0;1.0;0.03;0;0
1;208;-0.22;0.0;0.0;0.0;0.0;1.0;0.02;0;0
2;208;-0.23;0.0;0.0;0.0;0.0;1.0;0.03;0;0
3;208;-0.31;0.0;0.0;0.0;0.0;1.0;0.06;0;0
4;208;-0.3;0.0;0.0;0.0;0.0;1.0;0.13;0;0
5;208;-0.13;0.0;0.0;0.0;0.0;1.0;0.13;0;0
6;208;-0.21;0.0;0.0;0.0;0.0;1.0;0.11;0;0
7;208;-0.26;0.0;0.0;0.0;0.0;1.0;0.11;0;0
8;208;-0.14;0.0;0.0;0.0;0.0;1.0;0.1;0;0
1;209;-0.36;0.0;0.0;0.0;0.0;1.0;0.06;0;0
2;209;-0.32;1.0;0.0;0.0;0.0;0.0;0.02;0;0
3;209;-0.18;0.0;0.0;0.0;0.0;1.0;0.13;0;0
4;209;-0.24;0.0;0.0;0.0;0.0;1.0;0.11;0;0
5;209;-0.31;0.0;0.0;0.0;0.0;1.0;0.1;0;0
1;210;-0.24;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;210;-0.18;1.0;0.0;0.0;0.0;0.0;0.03;0;0
1;211;-0.27;0.0;0.0;0.0;0.0;1.0;0.07;0;0
1;212;0.04;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;212;0.23;0.0;0.0;0.0;0.0;1.0;0.04;0;0
3;212;0.09;1.0;0.0;0.0;0.0;0.0;0.02;0;0
4;212;0.03;0.0;0.0;0.0;0.0;1.0;0.15;0;0
5;212;-0.11;0.0;0.0;0.0;0.0;1.0;1;1;0
1;213;-0.36;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;213;-0.41;0.0;0.0;0.0;0.0;1.0;0.04;0;0
3;213;-0.37;0.0;0.0;0.0;0.0;1.0;0.05;0;0
4;213;-0.4;0.0;0.0;0.0;0.0;1.0;0.08;0;0
5;213;-0.3;0.0;0.0;0.0;0.0;1.0;0.08;0;0
6;213;-0.29;1.0;0.0;0.0;0.0;0.0;1;1;0
1;214;-0.25;1.0;0.0;0.0;0.0;0.0;0.02;0;0
2;214;-0.28;0.0;0.0;0.0;0.0;1.0;0.06;0;0
3;214;-0.32;1.0;0.0;0.0;0.0;0.0;0.02;0;0
1;215;0.16;1.0;0.0;0.0;0.0;0.0;0.02;0;0
2;215;0.17;0.1;0.0;0.0;0.0;0.9;0.05;0;0
3;215;0.13;1.0;0.0;0.0;0.0;0.0;0.02;0;0
4;215;0.0;1.0;0.0;0.0;0.0;0.0;0.03;0;0
5;215;-0.06;0.0;0.0;0.0;0.0;1.0;0.15;0;0
6;215;-0.03;0.0;0.0;0.0;0.0;1.0;1;1;0
1;216;-0.25;1.0;0.0;0.0;0.0;0.0;0.02;0;0
2;216;-0.33;1.0;0.0;0.0;0.0;0.0;0.02;0;0
3;216;-0.36;1.0;0.0;0.0;0.0;0.0;0.02;0;0
4;216;-0.34;1.0;0.0;0.0;0.0;0.0;0.02;0;0
1;217;-0.15;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;217;-0.11;1.0;0.0;0.0;0.0;0.0;0.01;0;0
1;218;0.41;0.0;0.0;0.0;0.0;1.0;0.04;0;0
2;218;0.35;1.0;0.0;0.0;0.0;0.0;0.02;0;0
3;218;0.26;0.0;0.0;0.0;0.0;1.0;1;1;0
1;219;-0.05;0.0;0.0;0.0;0.0;1.0;0.09;0;0
2;219;-0.06;1.0;0.0;0.0;0.0;0.0;1;1;0
1;220;0.04;0.0;0.0;0.0;0.0;1.0;0.05;0;0
2;220;0.07;0.0;0.0;0.0;0.0;1.0;0.06;0;0
3;220;0.02;0.0;0.0;0.0;0.0;1.0;0.06;0;0
1;221;-0.1;0.0;0.0;0.0;0.0;1.0;0.13;0;0
2;221;-0.1;0.0;0.0;0.0;0.0;1.0;1;1;0
1;222;0.07;0.0;0.0;0.0;0.0;1.0;0.05;0;0
2;222;-0.04;0.0;0.0;0.0;0.0;1.0;0.13;0;0
3;222;0.06;1.0;0.0;0.0;0.0;0.0;0.02;0;0
4;222;0.11;0.0;0.0;0.0;0.0;1.0;1;1;0
1;223;-0.26;1.0;0.0;0.0;0.0;0.0;0.04;0;0
2;223;-0.3;1.0;0.0;0.0;0.0;0.0;1;1;0
1;224;-0.48;0.0;0.0;0.0;0.0;1.0;0.07;0;0
2;224;-0.49;1.0;0.0;0.0;0.0;0.0;0.03;0;0
3;224;-0.6;0.0;0.0;0.0;0.0;1.0;0.08;0;0
4;224;-0.38;0.96;0.0;0.0;0.0;0.04;0.04;0;0
5;224;-0.36;1.0;0.0;0.0;0.0;0.0;0.04;0;0
1;225;0.19;1.0;0.0;0.0;0.0;0.0;0.03;0;0
2;225;-0.18;0.0;0.0;0.0;0.0;1.0;0.1;0;0
1;226;0.02;0.0;0.0;0.0;0.0;1.0;0.08;0;0
2;226;-0.05;0.86;0.0;0.0;0.0;0.14;0.02;0;0
3;226;0.07;0.0;0.0;0.0;0.0;1.0;1;1;0
1;227;-0.09;1.0;0.0;0.0;0.0;0.0;1;1;0
1;228;0.09;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;228;0.01;0.0;0.0;0.0;0.0;1.0;0.05;0;0
3;228;-0.01;1.0;0.0;0.0;0.0;0.0;0.01;0;0
4;228;-0.05;0.0;0.0;0.0;0.0;1.0;0.06;0;0
5;228;-0.23;0.0;0.0;0.0;0.0;1.0;0.05;0;0
6;228;-0.09;0.0;0.0;0.0;0.0;1.0;0.05;0;0
7;228;-0.07;0.0;0.0;0.0;0.0;1.0;0.05;0;0
8;228;-0.18;0.0;0.0;0.0;0.0;1.0;0.04;0;0
1;229;-0.34;0.53;0.0;0.0;0.0;0.47;0.03;0;0
2;229;-0.44;0.0;0.0;0.0;0.0;1.0;0.03;0;0
3;229;-0.41;0.0;0.0;0.0;0.0;1.0;0.04;0;0
4;229;-0.52;0.0;0.0;0.0;0.0;1.0;0.08;0;0
5;229;-0.36;1.0;0.0;0.0;0.0;0.0;0.05;0;0
6;229;-0.39;1.0;0.0;0.0;0.0;0.0;0.05;0;0
1;230;-0.15;0.0;0.0;0.0;0.0;1.0;0.06;0;0
2;230;-0.06;0.0;0.0;0.0;0.0;1.0;0.09;0;0
3;230;0.13;0.0;0.0;0.0;0.0;1.0;0.13;0;0
4;230;-0.12;0.0;0.0;0.0;0.0;1.0;0.13;0;0
5;230;-0.17;0.0;0.0;0.0;0.0;1.0;0.13;0;0
6;230;0.11;1.0;0.0;0.0;0.0;0.0;0.03;0;0
7;230;-0.19;0.0;0.0;0.0;0.0;1.0;0.1;0;0
8;230;-0.3;1.0;0.0;0.0;0.0;0.0;0.03;0;0
1;231;-0.27;1.0;0.0;0.0;0.0;0.0;0.06;0;0
1;232;-0.01;0.0;0.0;0.0;0.0;1.0;0.07;0;0
2;232;-0.02;0.0;0.0;0.0;0.0;1.0;1;1;0
1;233;-0.1;0.0;0.0;0.0;0.0;1.0;0.04;0;0
2;233;-0.0;0.0;0.0;0.0;0.0;1.0;0.07;0;0
3;233;-0.35;0.0;0.0;0.0;0.0;1.0;0.09;0;0
4;233;-0.32;1.0;0.0;0.0;0.0;0.0;1;1;0
1;234;-0.08;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;234;-0.14;1.0;0.0;0.0;0.0;0.0;0.01;0;0
3;234;-0.23;1.0;0.0;0.0;0.0;0.0;0.01;0;0
4;234;-0.27;1.0;0.0;0.0;0.0;0.0;0.01;0;0
5;234;-0.23;0.0;0.0;0.0;0.0;1.0;0.03;0;0
1;235;-0.58;0.0;0.0;0.0;0.0;1.0;0.1;0;0
2;235;-0.46;0.0;0.0;0.0;0.0;1.0;0.13;0;0
3;235;-0.14;1.0;0.0;0.0;0.0;0.0;1;1;0
1;236;0.43;0.0;0.0;0.0;0.0;1.0;0.07;0;0
2;236;0.35;0.0;0.0;0.0;0.0;1.0;0.11;0;0
3;236;0.29;0.0;0.0;0.0;0.0;1.0;1;1;0
1;237;-0.26;0.0;0.0;0.0;0.0;1.0;0.1;0;0
2;237;-0.27;1.0;0.0;0.0;0.0;0.0;1;1;0
1;238;-0.4;0.0;0.0;0.0;0.0;1.0;0.09;0;0
2;238;-0.37;0.99;0.0;0.0;0.0;0.01;1;1;0
1;239;-0.19;1.0;0.0;0.0;0.0;0.0;0.01;0;0
2;239;-0.12;0.0;0.0;0.0;0.0;1.0;0.05;0;0
3;239;-0.22;0.0;0.0;0.0;0.0;1.0;0.13;0;0
4;239;-0.12;1.0;0.0;0.0;0.0;0.0;0.02;0;0
5;239;-0.09;0.0;0.0;0.0;0.0;1.0;1;1;0
1;240;-0.15;0.0;0.0;0.0;0.0;1.0;1;1;0
1;241;-0.13;0.67;0.1;0.05;0.18;0.0;0.01;0;0
2;241;-0.11;0.36;0.14;0.16;0.33;0.01;0.01;0;0
3;241;-0.11;0.35;0.14;0.12;0.28;0.1;0.13;0;0
4;241;-0.34;0.1;0.08;0.1;0.2;0.52;0.09;0;0
5;241;-0.1;0.99;0.0;0.0;0.0;0.0;1;1;0
1;242;-0.31;0.0;0.01;0.01;0.02;0.96;0.08;0;0
2;242;-0.33;0.92;0.02;0.04;0.02;0.0;0.02;0;0
1;243;-0.22;0.15;0.09;0.08;0.21;0.47;0.05;0;0
2;243;-0.23;0.3;0.09;0.04;0.07;0.5;0.01;0;0
1;244;-0.19;0.47;0.11;0.13;0.29;0.0;0.02;0;0
2;244;-0.16;0.22;0.1;0.11;0.19;0.38;0.07;0;0
3;244;-0.21;0.4;0.13;0.19;0.22;0.05;0.01;0;0
4;244;-0.22;0.16;0.14;0.13;0.19;0.39;0.06;0;0
5;244;-0.26;0.0;0.01;0.01;0.01;0.96;0.05;0;0
6;244;-0.33;0.0;0.03;0.04;0.06;0.88;0.05;0;0
7;244;-0.37;0.06;0.1;0.2;0.15;0.49;0.05;0;0
8;244;-0.36;0.16;0.13;0.13;0.2;0.38;0.01;0;0
1;245;-0.21;0.1;0.09;0.36;0.15;0.3;0.04;0;0
2;245;-0.06;0.02;0.03;0.04;0.07;0.84;1;1;0
1;246;-0.21;0.0;0.0;0.0;0.0;1.0;0.07;0;0
2;246;-0.25;0.0;0.0;0.0;0.0;1.0;0.08;0;0
3;246;-0.24;0.0;0.0;0.0;0.0;1.0;0.11;0;0
4;246;-0.24;0.0;0.0;0.0;0.0;1.0;1;1;0
1;247;-0.12;0.67;0.07;0.09;0.08;0.1;0.02;0;0
2;247;-0.02;0.99;0.0;0.01;0.0;0.0;1;1;0
1;248;-0.28;0.01;0.02;0.51;0.02;0.44;0.04;0;0
2;248;-0.38;0.03;0.01;0.01;0.01;0.93;0.04;0;0
3;248;-0.25;0.0;0.0;0.0;0.0;1.0;0.05;0;0
4;248;-0.31;0.0;0.0;0.0;0.0;1.0;0.08;0;0
5;248;-0.25;0.96;0.01;0.02;0.01;0.0;1;1;0
1;249;-0.26;0.06;0.08;0.28;0.11;0.48;0.06;0;0
2;249;-0.35;0.11;0.13;0.33;0.23;0.2;0.02;0;0
3;249;-0.14;0.01;0.03;0.03;0.05;0.88;0.13;0;0
4;249;-0.32;0.0;0.0;0.0;0.0;0.99;0.11;0;0
1;250;-0.27;0.5;0.1;0.15;0.25;0.0;0.1;0;0
2;250;-0.3;0.13;0.16;0.23;0.28;0.2;0.16;0;0
1;251;0.05;0.28;0.17;0.13;0.4;0.02;0.01;0;0
2;251;-0.09;0.24;0.16;0.26;0.31;0.03;0.06;0;0
3;251;-0.14;0.35;0.08;0.08;0.48;0.0;0.02;0;0
4;251;-0.0;0.02;0.02;0.03;0.04;0.88;0.1;0;0
5;251;-0.11;0.0;0.0;0.0;0.0;0.99;0.1;0;0
1;252;-0.09;0.4;0.14;0.23;0.17;0.06;0.04;0;0
2;252;-0.08;0.12;0.05;0.78;0.05;0.0;0.15;0;0
3;252;-0.12;0.1;0.03;0.16;0.05;0.66;0.11;0;0
4;252;-0.13;0.01;0.01;0.01;0.01;0.96;0.1;0;0
5;252;-0.29;0.22;0.04;0.09;0.04;0.6;0.05;0;0
1;253;-0.25;0.97;0.01;0.02;0.01;0.0;0.02;0;0
2;253;-0.28;0.73;0.06;0.07;0.09;0.05;0.08;0;0
3;253;-0.25;0.9;0.03;0.03;0.04;0.01;0.02;0;0
1;254;-0.02;0.62;0.08;0.07;0.1;0.13;0.01;0;0
2;254;0.01;0.13;0.06;0.06;0.11;0.64;0.1;0;0
3;254;-0.03;0.34;0.13;0.07;0.33;0.12;0.02;0;0
4;254;-0.21;0.65;0.08;0.08;0.19;0.0;0.08;0;0
1;255;-0.12;0.73;0.08;0.05;0.13;0.02;0.01;0;0
2;255;-0.09;0.23;0.12;0.11;0.17;0.36;0.13;0;0
1;256;-0.15;0.01;0.02;0.03;0.06;0.88;0.03;0;0
2;256;-0.17;0.0;0.02;0.02;0.03;0.93;0.04;0;0
3;256;-0.31;0.0;0.0;0.13;0.0;0.87;0.06;0;0
4;256;-0.46;0.0;0.02;0.06;0.02;0.9;0.13;0;0
5;256;-0.25;0.0;0.0;0.0;0.0;1.0;0.13;0;0
6;256;-0.39;0.0;0.0;0.0;0.0;1.0;0.11;0;0
7;256;-0.41;0.0;0.0;0.0;0.0;1.0;0.1;0;0
8;256;-0.46;0.02;0.04;0.06;0.05;0.83;0.08;0;0
9;256;-0.32;0.01;0.01;0.02;0.01;0.95;0.05;0;0
1;257;-0.14;0.0;0.01;0.01;0.01;0.98;0.04;0;0
2;257;-0.19;0.0;0.0;0.0;0.0;0.99;0.04;0;0
3;257;-0.28;0.0;0.0;0.0;0.0;1.0;0.05;0;0
4;257;-0.3;0.0;0.0;0.0;0.0;0.99;0.1;0;0
5;257;-0.06;0.0;0.0;0.0;0.0;1.0;1;1;0
1;258;-0.03;0.02;0.02;0.02;0.06;0.88;0.13;0;0
2;258;-0.29;0.0;0.02;0.03;0.05;0.9;0.13;0;0
3;258;-0.35;0.0;0.0;0.01;0.01;0.98;1;1;0
1;259;0.11;0.0;0.0;0.0;0.01;0.98;0.03;0;0
2;259;-0.05;0.0;0.0;0.0;0.0;0.99;0.04;0;0
3;259;-0.08;0.0;0.0;0.01;0.01;0.98;0.05;0;0
4;259;-0.19;0.01;0.03;0.04;0.03;0.89;0.1;0;0
5;259;0.09;0.0;0.0;0.0;0.0;1.0;1;1;0
1;260;-0.02;0.01;0.09;0.06;0.27;0.58;0.08;0;0
2;260;0.08;0.0;0.0;0.0;0.0;1.0;1;1;0
1;261;-0.07;0.0;0.0;0.0;0.01;0.98;0.07;0;0
2;261;-0.05;0.0;0.0;0.0;0.0;1.0;0.1;0;0
3;261;0.14;0.0;0.0;0.0;0.0;1.0;1;1;0
1;262;-0.27;0.03;0.01;0.02;0.03;0.91;0.03;0;0
2;262;-0.19;0.01;0.01;0.01;0.01;0.97;0.03;0;0
3;262;-0.3;0.01;0.01;0.01;0.02;0.96;0.04;0;0
4;262;-0.37;0.0;0.0;0.01;0.01;0.98;0.08;0;0
5;262;-0.28;0.98;0.0;0.01;0.0;0.0;1;1;0
1;263;-0.2;0.02;0.05;0.86;0.06;0.0;0.19;0;0
2;263;-0.19;1.0;0.0;0.0;0.0;0.0;1;1;0
1;264;-0.03;0.52;0.08;0.21;0.18;0.01;0.01;0;0
2;264;0.1;0.68;0.08;0.11;0.12;0.02;0.01;0;0
3;264;0.04;0.72;0.05;0.12;0.06;0.05;0.02;0;0
4;264;-0.21;0.9;0.02;0.04;0.04;0.0;0.03;0;0
5;264;-0.26;0.67;0.07;0.15;0.11;0.01;0.14;0;0
6;264;-0.14;0.7;0.05;0.19;0.06;0.0;0.17;0;0
7;264;-0.08;0.91;0.02;0.04;0.03;0.0;1;1;0
1;265;-0.04;0.12;0.09;0.14;0.17;0.49;0.03;0;0
2;265;-0.05;0.46;0.11;0.19;0.19;0.04;0.01;0;0
3;265;-0.14;0.79;0.07;0.05;0.09;0.0;0.01;0;0
1;266;-0.18;0.63;0.09;0.1;0.17;0.01;0.01;0;0
2;266;-0.28;0.29;0.15;0.17;0.26;0.13;0.05;0;0
1;267;-0.22;0.0;0.0;0.01;0.0;0.99;0.15;0;0
2;267;-0.13;0.0;0.0;0.0;0.0;1.0;1;1;0
1;268;-0.25;0.98;0.01;0.0;0.01;0.0;0.01;0;0
2;268;-0.28;0.33;0.12;0.07;0.42;0.05;0.05;0;0
3;268;-0.32;0.01;0.02;0.02;0.03;0.92;0.08;0;0
4;268;-0.3;0.08;0.09;0.09;0.16;0.57;0.16;0;0
5;268;0.1;0.0;0.0;0.0;0.0;1.0;1;1;0
1;269;-0.09;0.0;0.0;0.0;0.0;1.0;0.06;0;0
2;269;0.12;0.0;0.0;0.0;0.0;0.99;0.09;0;0
3;269;0.12;0.0;0.0;0.0;0.01;0.98;0.13;0;0
4;269;-0.15;0.0;0.0;0.0;0.0;0.99;0.13;0;0
5;269;-0.18;0.0;0.0;0.0;0.0;1.0;0.13;0;0
6;269;-0.04;0.01;0.03;0.07;0.06;0.83;1;1;0
1;270;-0.41;0.67;0.08;0.17;0.08;0.0;0.08;0;0
2;270;-0.29;0.38;0.1;0.31;0.13;0.08;0.01;0;0
3;270;-0.26;0.79;0.07;0.06;0.07;0.01;0.01;0;0
1;271;-0.26;0.41;0.13;0.12;0.2;0.14;0.07;0;0
2;271;-0.36;0.82;0.07;0.03;0.07;0.0;0.01;0;0
1;272;0.12;0.75;0.03;0.17;0.06;0.0;0.01;0;0
2;272;-0.03;0.31;0.13;0.22;0.34;0.01;0.06;0;0
3;272;0.03;0.15;0.13;0.37;0.34;0.01;0.05;0;0
4;272;0.03;0.33;0.15;0.17;0.31;0.04;0.02;0;0
5;272;-0.01;0.17;0.19;0.27;0.35;0.02;0.01;0;0
6;272;-0.13;0.46;0.11;0.16;0.26;0.01;0.05;0;0
1;273;0.02;0.86;0.04;0.03;0.07;0.0;0.02;0;0
2;273;0.06;0.15;0.06;0.09;0.16;0.53;0.07;0;0
