N_Epochs;N_games;memory_size;batch_size;gamma;lr;anneal_lr;epsilon;entropy_coef;value_loss_coef;relevant_segments;done_after_collision;model_arch
4;20000;40;8;0.7;0.00075;True;-1;0.01;0.5;0;True;normal

step;episode;value;action[-10°];action[-5°];action[0°];action[5°];action[10°];reward;collision_status;length_ratio
6;10919;0.06;0.05;0.09;0.17;0.12;0.57;0.01;0;0
7;10919;0.07;0.05;0.03;0.15;0.22;0.54;0.01;0;0
8;10919;0.08;0.11;0.12;0.51;0.07;0.18;0.01;0;0
9;10919;0.04;0.56;0.04;0.27;0.02;0.11;0.01;0;0
1;10920;0.06;0.11;0.05;0.06;0.1;0.69;0.01;0;0
2;10920;0.07;0.05;0.01;0.15;0.16;0.63;0.01;0;0
3;10920;0.06;0.06;0.14;0.63;0.06;0.12;0.02;0;0
4;10920;0.11;0.71;0.03;0.09;0.08;0.09;0.02;0;0
5;10920;0.03;0.18;0.04;0.07;0.53;0.18;0.02;0;0
1;10921;0.95;0.01;0.0;0.0;0.04;0.94;1;1;0
1;10922;0.66;0.0;0.78;0.01;0.06;0.16;0.03;0;0
2;10922;0.7;0.1;0.79;0.05;0.01;0.05;0.05;0;0
3;10922;1.02;0.0;0.99;0.0;0.0;0.0;1;1;0
1;10923;0.49;0.84;0.07;0.02;0.02;0.05;0.07;0;0
2;10923;0.45;0.73;0.12;0.07;0.05;0.02;0.04;0;0
3;10923;0.36;0.93;0.02;0.03;0.01;0.01;0.05;0;0
4;10923;0.39;0.87;0.02;0.0;0.03;0.07;0.05;0;0
5;10923;0.48;0.98;0.01;0.0;0.0;0.0;0.05;0;0
6;10923;0.5;0.9;0.05;0.02;0.02;0.01;0.04;0;0
7;10923;0.66;0.32;0.5;0.02;0.07;0.09;0.03;0;0
8;10923;0.87;0.5;0.37;0.01;0.02;0.1;1;1;0
1;10924;0.04;0.35;0.04;0.13;0.07;0.41;0.01;0;0
2;10924;-0.03;0.13;0.01;0.08;0.02;0.77;0.01;0;0
3;10924;0.05;0.12;0.02;0.08;0.1;0.68;0.01;0;0
4;10924;0.04;0.17;0.03;0.15;0.14;0.52;0.01;0;0
1;10925;0.09;0.89;0.02;0.06;0.02;0.01;0.04;0;0
2;10925;0.06;0.97;0.01;0.01;0.01;0.0;0.03;0;0
3;10925;0.08;0.33;0.05;0.34;0.02;0.26;0.01;0;0
4;10925;0.03;0.48;0.23;0.07;0.15;0.07;0.01;0;0
5;10925;0.08;0.06;0.1;0.56;0.08;0.2;0.01;0;0
1;10926;0.7;0.04;0.89;0.02;0.02;0.04;0.08;0;0
2;10926;0.99;0.0;0.99;0.0;0.0;0.0;1;1;0
1;10927;-0.02;0.45;0.05;0.17;0.22;0.12;0.01;0;0
2;10927;0.06;0.64;0.15;0.08;0.1;0.02;0.02;0;0
3;10927;0.03;0.26;0.12;0.52;0.07;0.03;0.03;0;0
4;10927;0.12;0.18;0.03;0.53;0.22;0.03;0.03;0;0
5;10927;0.13;0.81;0.13;0.04;0.02;0.0;0.04;0;0
1;10928;0.16;0.13;0.03;0.24;0.23;0.37;0.03;0;0
1;10929;0.23;0.32;0.49;0.07;0.11;0.01;0.02;0;0
2;10929;0.29;0.84;0.07;0.03;0.06;0.01;0.02;0;0
3;10929;0.3;0.71;0.03;0.18;0.08;0.0;0.02;0;0
4;10929;0.39;0.31;0.16;0.46;0.06;0.02;0.03;0;0
5;10929;0.5;0.78;0.17;0.03;0.01;0.0;0.04;0;0
6;10929;0.79;0.79;0.07;0.03;0.09;0.02;1;1;0
1;10930;0.06;0.07;0.03;0.04;0.21;0.66;0.01;0;0
2;10930;0.02;0.03;0.06;0.65;0.08;0.18;0.01;0;0
3;10930;0.07;0.21;0.09;0.37;0.26;0.07;0.02;0;0
1;10931;-0.03;0.12;0.26;0.12;0.43;0.08;0.02;0;0
2;10931;-0.02;0.19;0.32;0.1;0.29;0.09;0.02;0;0
3;10931;0.03;0.75;0.16;0.03;0.05;0.01;0.01;0;0
4;10931;0.05;0.68;0.08;0.16;0.07;0.0;0.01;0;0
5;10931;0.13;0.25;0.33;0.34;0.05;0.02;0.02;0;0
6;10931;0.21;0.64;0.33;0.02;0.01;0.0;0.03;0;0
7;10931;0.19;0.72;0.15;0.03;0.07;0.03;0.03;0;0
8;10931;0.31;0.05;0.1;0.09;0.06;0.71;0.04;0;0
1;10932;-0.03;0.12;0.1;0.13;0.46;0.2;0.02;0;0
2;10932;0.03;0.82;0.07;0.04;0.07;0.01;0.02;0;0
3;10932;0.04;0.66;0.03;0.21;0.09;0.0;0.02;0;0
4;10932;0.13;0.27;0.13;0.5;0.07;0.03;0.03;0;0
5;10932;0.22;0.78;0.16;0.04;0.02;0.0;0.05;0;0
6;10932;0.2;0.8;0.06;0.03;0.09;0.02;0.06;0;0
1;10933;1.12;0.31;0.0;0.02;0.34;0.33;0.05;0;0
2;10933;1.15;0.18;0.03;0.17;0.26;0.36;1;1;0
1;10934;0.8;0.34;0.13;0.02;0.03;0.48;0.04;0;0
2;10934;1.1;0.37;0.17;0.03;0.19;0.24;1;1;0
1;10935;0.13;0.33;0.39;0.12;0.12;0.04;0.06;0;0
2;10935;0.1;0.54;0.26;0.11;0.05;0.04;0.03;0;0
3;10935;0.09;0.08;0.77;0.04;0.06;0.04;0.02;0;0
4;10935;0.07;0.37;0.12;0.16;0.13;0.22;0.02;0;0
5;10935;0.06;0.25;0.13;0.39;0.13;0.09;0.01;0;0
1;10936;0.06;0.2;0.4;0.09;0.15;0.16;0.06;0;0
2;10936;0.04;0.18;0.06;0.14;0.19;0.42;0.04;0;0
3;10936;0.07;0.33;0.38;0.12;0.1;0.07;0.02;0;0
4;10936;0.09;0.3;0.17;0.05;0.35;0.12;0.01;0;0
5;10936;0.06;0.02;0.56;0.14;0.1;0.18;0.01;0;0
1;10937;0.38;0.26;0.11;0.06;0.09;0.49;0.02;0;0
2;10937;0.38;0.16;0.08;0.08;0.02;0.66;0.02;0;0
3;10937;0.48;0.25;0.01;0.01;0.02;0.71;0.03;0;0
4;10937;0.56;0.48;0.36;0.04;0.03;0.1;1;1;0
1;10938;0.05;0.3;0.05;0.05;0.14;0.46;0.03;0;0
1;10939;0.97;0.0;0.0;0.01;0.01;0.98;1;1;0
1;10940;0.08;0.09;0.74;0.03;0.05;0.09;0.01;0;0
2;10940;0.04;0.51;0.07;0.06;0.26;0.1;0.03;0;0
1;10941;0.08;0.21;0.05;0.34;0.1;0.3;0.02;0;0
2;10941;0.08;0.35;0.27;0.1;0.22;0.06;0.03;0;0
3;10941;0.19;0.18;0.02;0.34;0.25;0.22;0.03;0;0
4;10941;0.19;0.08;0.03;0.46;0.18;0.25;0.03;0;0
5;10941;0.06;0.02;0.9;0.01;0.03;0.04;0.04;0;0
1;10942;0.62;0.04;0.01;0.03;0.86;0.06;0.07;0;0
2;10942;0.7;0.05;0.01;0.33;0.18;0.43;1;1;0
1;10943;0.44;0.41;0.03;0.01;0.02;0.53;0.01;0;0
2;10943;0.48;0.2;0.03;0.04;0.04;0.68;0.01;0;0
3;10943;0.55;0.11;0.03;0.01;0.04;0.83;0.01;0;0
4;10943;0.67;0.15;0.01;0.01;0.03;0.8;0.03;0;0
5;10943;1.21;0.24;0.07;0.01;0.01;0.68;0.12;0;0
6;10943;0.69;0.0;0.0;0.0;0.0;1.0;1;1;0
1;10944;0.04;0.63;0.09;0.09;0.14;0.05;0.01;0;0
2;10944;0.06;0.58;0.23;0.08;0.09;0.02;0.02;0;0
3;10944;0.04;0.23;0.17;0.52;0.05;0.03;0.03;0;0
4;10944;0.13;0.17;0.06;0.55;0.19;0.03;0.03;0;0
5;10944;0.2;0.71;0.23;0.04;0.02;0.0;0.06;0;0
6;10944;0.23;0.74;0.1;0.03;0.1;0.03;0.04;0;0
7;10944;0.13;0.34;0.36;0.02;0.07;0.21;0.06;0;0
1;10945;0.0;0.46;0.22;0.04;0.13;0.15;0.02;0;0
2;10945;0.03;0.35;0.15;0.05;0.24;0.21;0.02;0;0
3;10945;0.02;0.35;0.15;0.1;0.28;0.11;0.01;0;0
4;10945;0.08;0.17;0.05;0.05;0.16;0.57;0.01;0;0
1;10946;0.11;0.54;0.2;0.03;0.1;0.14;0.05;0;0
2;10946;0.11;0.48;0.2;0.04;0.15;0.14;0.04;0;0
1;10947;0.19;0.05;0.0;0.0;0.03;0.92;0.03;0;0
2;10947;0.11;0.04;0.01;0.0;0.05;0.9;0.06;0;0
3;10947;0.18;0.38;0.36;0.05;0.08;0.13;0.03;0;0
4;10947;0.11;0.27;0.02;0.02;0.06;0.62;0.02;0;0
5;10947;0.06;0.75;0.08;0.0;0.03;0.13;0.01;0;0
6;10947;0.07;0.29;0.05;0.05;0.16;0.45;0.01;0;0
7;10947;0.05;0.36;0.07;0.08;0.3;0.19;0.01;0;0
1;10948;0.01;0.15;0.02;0.06;0.04;0.73;0.01;0;0
1;10949;0.45;0.07;0.06;0.12;0.67;0.08;0.05;0;0
2;10949;0.17;0.21;0.19;0.18;0.17;0.25;0.07;0;0
3;10949;0.12;0.51;0.27;0.11;0.09;0.03;0.03;0;0
1;10950;0.23;0.57;0.07;0.33;0.01;0.03;0.03;0;0
2;10950;0.31;0.19;0.23;0.49;0.05;0.04;0.04;0;0
3;10950;0.33;0.77;0.07;0.06;0.02;0.09;0.04;0;0
4;10950;0.52;0.45;0.03;0.06;0.34;0.12;0.07;0;0
1;10951;1.0;0.0;0.01;0.0;0.02;0.96;1;1;0
1;10952;0.1;0.12;0.86;0.0;0.01;0.0;0.01;0;0
2;10952;0.11;0.34;0.28;0.07;0.13;0.17;0.01;0;0
3;10952;0.04;0.86;0.02;0.05;0.06;0.02;0.01;0;0
1;10953;0.08;0.49;0.06;0.15;0.21;0.09;0.02;0;0
1;10954;0.16;0.1;0.03;0.04;0.14;0.69;0.02;0;0
2;10954;0.16;0.1;0.03;0.03;0.16;0.69;0.03;0;0
3;10954;0.12;0.12;0.04;0.04;0.24;0.56;0.02;0;0
4;10954;0.11;0.32;0.03;0.04;0.07;0.55;0.01;0;0
1;10955;0.45;0.15;0.01;0.02;0.14;0.69;0.06;0;0
2;10955;0.91;0.0;0.0;0.0;0.0;0.99;1;1;0
1;10956;0.89;0.01;0.02;0.03;0.17;0.78;1;1;0
1;10957;0.12;0.33;0.23;0.06;0.13;0.26;0.02;0;0
2;10957;0.06;0.28;0.26;0.03;0.08;0.35;0.01;0;0
1;10958;0.07;0.42;0.04;0.52;0.01;0.01;0.02;0;0
2;10958;0.0;0.85;0.06;0.05;0.04;0.01;0.02;0;0
3;10958;0.07;0.51;0.03;0.34;0.02;0.09;0.03;0;0
4;10958;0.06;0.81;0.01;0.1;0.04;0.03;0.04;0;0
5;10958;0.06;0.27;0.1;0.23;0.25;0.14;0.05;0;0
6;10958;0.07;0.31;0.09;0.05;0.09;0.46;0.03;0;0
7;10958;0.08;0.35;0.22;0.04;0.12;0.28;0.02;0;0
1;10959;0.22;0.33;0.09;0.24;0.16;0.17;0.02;0;0
2;10959;0.19;0.29;0.13;0.2;0.23;0.15;0.02;0;0
3;10959;0.24;0.26;0.41;0.06;0.24;0.02;0.06;0;0
4;10959;0.3;0.49;0.14;0.04;0.26;0.07;0.06;0;0
5;10959;0.56;0.02;0.01;0.02;0.05;0.9;0.07;0;0
6;10959;0.37;0.06;0.44;0.01;0.28;0.21;0.06;0;0
7;10959;0.51;0.06;0.01;0.32;0.19;0.42;0.04;0;0
8;10959;0.59;0.06;0.01;0.59;0.26;0.08;0.04;0;0
1;10960;0.03;0.2;0.05;0.06;0.15;0.53;0.01;0;0
2;10960;0.04;0.17;0.03;0.15;0.14;0.52;0.01;0;0
1;10961;0.55;0.03;0.03;0.76;0.16;0.02;0.01;0;0
2;10961;0.65;0.0;0.02;0.89;0.08;0.01;0.01;0;0
3;10961;0.71;0.02;0.18;0.3;0.47;0.03;0.02;0;0
4;10961;0.84;0.0;0.74;0.22;0.03;0.0;0.03;0;0
5;10961;1.3;0.01;0.95;0.02;0.02;0.0;1;1;0
1;10962;0.67;0.26;0.64;0.08;0.02;0.0;0.03;0;0
2;10962;0.69;0.3;0.48;0.19;0.02;0.01;0.05;0;0
3;10962;0.89;0.0;1.0;0.0;0.0;0.0;1;1;0
1;10963;0.61;0.11;0.01;0.01;0.02;0.86;1;1;0
1;10964;0.17;0.02;0.08;0.71;0.14;0.06;0.02;0;0
2;10964;0.28;0.09;0.66;0.12;0.06;0.06;0.02;0;0
3;10964;0.33;0.34;0.56;0.03;0.04;0.03;0.02;0;0
4;10964;0.43;0.02;0.74;0.17;0.03;0.03;0.02;0;0
5;10964;0.45;0.05;0.26;0.57;0.08;0.03;0.02;0;0
6;10964;0.6;0.1;0.53;0.3;0.06;0.01;0.03;0;0
7;10964;0.98;0.01;0.97;0.01;0.01;0.0;1;1;0
1;10965;0.11;0.18;0.12;0.23;0.27;0.21;0.04;0;0
2;10965;0.02;0.48;0.11;0.11;0.08;0.21;0.02;0;0
3;10965;0.09;0.09;0.67;0.12;0.02;0.1;0.02;0;0
4;10965;0.09;0.03;0.23;0.04;0.35;0.35;0.01;0;0
1;10966;0.65;0.5;0.04;0.24;0.2;0.02;0.04;0;0
2;10966;0.86;0.05;0.0;0.03;0.53;0.39;1;1;0
1;10967;0.0;0.46;0.13;0.22;0.08;0.1;0.01;0;0
2;10967;-0.04;0.22;0.09;0.63;0.04;0.02;0.01;0;0
3;10967;0.0;0.13;0.04;0.67;0.06;0.09;0.01;0;0
4;10967;0.03;0.01;0.65;0.29;0.01;0.04;0.01;0;0
5;10967;0.05;0.4;0.02;0.38;0.07;0.13;0.02;0;0
1;10968;0.09;0.31;0.14;0.17;0.2;0.18;0.02;0;0
2;10968;0.03;0.28;0.25;0.07;0.17;0.24;0.01;0;0
3;10968;0.02;0.52;0.23;0.05;0.04;0.16;0.02;0;0
4;10968;0.06;0.76;0.06;0.04;0.04;0.11;0.03;0;0
5;10968;0.18;0.35;0.57;0.04;0.03;0.02;0.05;0;0
1;10969;1.08;0.07;0.0;0.01;0.06;0.85;1;1;0
1;10970;0.12;0.78;0.05;0.04;0.09;0.04;0.02;0;0
1;10971;0.15;0.58;0.33;0.02;0.05;0.03;0.07;0;0
2;10971;0.13;0.26;0.1;0.26;0.11;0.27;0.03;0;0
1;10972;0.69;0.02;0.01;0.01;0.02;0.95;1;1;0
1;10973;0.29;0.27;0.36;0.0;0.11;0.26;0.08;0;0
2;10973;0.23;0.39;0.37;0.03;0.1;0.11;0.05;0;0
3;10973;0.21;0.52;0.22;0.07;0.14;0.06;0.05;0;0
4;10973;0.21;0.42;0.16;0.06;0.1;0.27;0.06;0;0
5;10973;0.13;0.57;0.19;0.01;0.09;0.15;0.02;0;0
1;10974;0.36;0.36;0.15;0.03;0.07;0.39;0.02;0;0
2;10974;0.39;0.23;0.04;0.02;0.05;0.66;0.03;0;0
3;10974;0.37;0.07;0.02;0.0;0.02;0.89;0.06;0;0
4;10974;0.45;0.07;0.02;0.0;0.02;0.89;1;1;0
1;10975;0.25;0.4;0.33;0.02;0.22;0.02;0.05;0;0
2;10975;0.15;0.39;0.53;0.01;0.04;0.02;0.03;0;0
3;10975;0.18;0.49;0.38;0.01;0.1;0.02;0.04;0;0
4;10975;0.13;0.61;0.22;0.01;0.12;0.04;0.05;0;0
5;10975;0.14;0.05;0.94;0.01;0.01;0.01;0.05;0;0
6;10975;0.14;0.92;0.03;0.01;0.03;0.01;0.03;0;0
7;10975;0.1;0.88;0.01;0.06;0.04;0.01;0.02;0;0
8;10975;0.09;0.45;0.11;0.13;0.25;0.07;0.03;0;0
9;10975;0.1;0.41;0.1;0.06;0.11;0.31;0.03;0;0
1;10976;0.11;0.07;0.85;0.07;0.01;0.0;0.04;0;0
2;10976;0.14;0.47;0.03;0.44;0.04;0.02;0.05;0;0
3;10976;0.16;0.39;0.02;0.47;0.11;0.01;0.02;0;0
4;10976;0.13;0.78;0.05;0.08;0.08;0.0;0.02;0;0
5;10976;0.13;0.64;0.03;0.29;0.03;0.01;0.02;0;0
6;10976;0.1;0.88;0.01;0.06;0.04;0.01;0.02;0;0
7;10976;0.09;0.45;0.11;0.13;0.25;0.07;0.03;0;0
8;10976;0.1;0.41;0.1;0.06;0.11;0.31;0.02;0;0
1;10977;0.18;0.22;0.22;0.05;0.47;0.05;0.02;0;0
2;10977;0.22;0.2;0.59;0.02;0.16;0.03;0.06;0;0
3;10977;0.36;0.71;0.08;0.02;0.14;0.05;0.06;0;0
4;10977;0.41;0.04;0.01;0.02;0.08;0.85;0.06;0;0
5;10977;0.34;0.06;0.49;0.01;0.21;0.22;0.06;0;0
1;10978;0.3;0.1;0.09;0.08;0.28;0.46;0.12;0;0
2;10978;0.28;0.15;0.05;0.11;0.54;0.14;1;1;0
1;10979;0.18;0.38;0.41;0.06;0.07;0.08;0.05;0;0
2;10979;0.05;0.59;0.04;0.05;0.07;0.24;0.02;0;0
1;10980;0.66;0.1;0.46;0.14;0.08;0.23;0.04;0;0
2;10980;0.87;0.04;0.28;0.33;0.3;0.04;0.12;0;0
3;10980;1.28;0.0;0.01;0.1;0.09;0.79;1;1;0
1;10981;0.1;0.59;0.04;0.19;0.12;0.06;0.01;0;0
2;10981;0.13;0.76;0.04;0.07;0.03;0.1;0.01;0;0
3;10981;0.14;0.84;0.11;0.02;0.02;0.01;0.01;0;0
4;10981;0.1;0.75;0.05;0.1;0.07;0.02;0.02;0;0
5;10981;0.1;0.33;0.03;0.54;0.09;0.02;0.02;0;0
6;10981;0.09;0.45;0.11;0.13;0.25;0.07;0.03;0;0
7;10981;0.1;0.41;0.1;0.06;0.11;0.31;0.02;0;0
1;10982;0.1;0.33;0.03;0.04;0.17;0.42;0.01;0;0
2;10982;0.09;0.55;0.02;0.05;0.07;0.31;0.01;0;0
3;10982;0.1;0.94;0.01;0.01;0.02;0.02;0.01;0;0
4;10982;0.12;0.83;0.04;0.02;0.02;0.1;0.02;0;0
5;10982;0.19;0.8;0.03;0.02;0.04;0.1;0.03;0;0
6;10982;0.56;0.37;0.55;0.03;0.03;0.02;1;1;0
1;10983;0.05;0.76;0.02;0.11;0.09;0.03;0.01;0;0
2;10983;0.07;0.14;0.21;0.18;0.2;0.27;0.01;0;0
1;10984;0.14;0.65;0.02;0.08;0.14;0.1;0.06;0;0
2;10984;0.09;0.95;0.01;0.01;0.02;0.01;0.06;0;0
3;10984;0.08;0.85;0.02;0.03;0.04;0.05;0.06;0;0
4;10984;0.08;0.84;0.03;0.04;0.08;0.02;0.04;0;0
5;10984;0.03;0.91;0.01;0.04;0.03;0.01;0.05;0;0
6;10984;0.12;0.66;0.01;0.02;0.09;0.22;0.07;0;0
1;10985;0.12;0.26;0.05;0.12;0.22;0.35;0.01;0;0
2;10985;0.11;0.21;0.05;0.13;0.21;0.39;0.01;0;0
3;10985;0.12;0.35;0.05;0.11;0.39;0.1;0.01;0;0
4;10985;0.12;0.06;0.02;0.14;0.58;0.2;0.01;0;0
5;10985;0.18;0.27;0.02;0.45;0.07;0.19;0.01;0;0
1;10986;0.07;0.27;0.15;0.12;0.21;0.24;0.01;0;0
2;10986;0.09;0.45;0.09;0.14;0.11;0.21;0.01;0;0
3;10986;0.1;0.41;0.08;0.18;0.19;0.15;0.01;0;0
1;10987;0.35;0.43;0.44;0.05;0.07;0.01;0.02;0;0
2;10987;0.41;0.82;0.07;0.03;0.07;0.01;0.02;0;0
3;10987;0.42;0.53;0.03;0.24;0.19;0.0;0.03;0;0
4;10987;0.48;0.22;0.12;0.54;0.09;0.02;0.04;0;0
5;10987;0.59;0.67;0.24;0.06;0.02;0.0;0.06;0;0
6;10987;0.99;0.88;0.03;0.02;0.06;0.01;1;1;0
1;10988;-0.03;0.6;0.06;0.13;0.13;0.08;0.01;0;0
1;10989;0.24;0.49;0.26;0.05;0.1;0.1;0.06;0;0
2;10989;0.12;0.55;0.26;0.01;0.09;0.08;0.04;0;0
3;10989;0.19;0.05;0.04;0.84;0.06;0.01;0.03;0;0
4;10989;0.11;0.28;0.02;0.33;0.27;0.1;0.02;0;0
5;10989;0.09;0.17;0.28;0.32;0.08;0.15;0.01;0;0
1;10990;0.16;0.42;0.35;0.13;0.03;0.07;0.05;0;0
2;10990;0.22;0.82;0.04;0.02;0.03;0.09;0.06;0;0
3;10990;0.54;0.38;0.55;0.03;0.03;0.02;1;1;0
1;10991;0.47;0.02;0.0;0.0;0.01;0.96;0.06;0;0
2;10991;0.17;0.34;0.46;0.07;0.07;0.06;0.05;0;0
3;10991;0.06;0.61;0.06;0.06;0.07;0.2;0.02;0;0
1;10992;0.43;0.18;0.04;0.02;0.07;0.69;0.03;0;0
2;10992;0.28;0.09;0.3;0.08;0.09;0.44;0.06;0;0
3;10992;0.28;0.05;0.91;0.0;0.01;0.03;1;1;0
1;10993;0.02;0.46;0.08;0.18;0.23;0.04;0.02;0;0
2;10993;-0.01;0.22;0.66;0.05;0.03;0.04;0.03;0;0
3;10993;0.08;0.74;0.05;0.03;0.04;0.13;0.04;0;0
4;10993;0.18;0.37;0.55;0.03;0.03;0.02;0.04;0;0
1;10994;1.11;0.06;0.02;0.33;0.1;0.49;1;1;0
1;10995;0.08;0.07;0.26;0.48;0.1;0.08;0.02;0;0
2;10995;0.06;0.02;0.28;0.05;0.46;0.19;0.02;0;0
3;10995;0.07;0.2;0.44;0.22;0.04;0.1;0.03;0;0
4;10995;0.09;0.69;0.07;0.04;0.05;0.15;0.02;0;0
1;10996;0.11;0.19;0.38;0.27;0.06;0.09;0.02;0;0
2;10996;0.09;0.28;0.29;0.18;0.12;0.13;0.02;0;0
3;10996;0.14;0.29;0.26;0.2;0.11;0.14;0.01;0;0
1;10997;0.07;0.27;0.19;0.08;0.34;0.12;0.01;0;0
2;10997;0.08;0.21;0.23;0.08;0.26;0.23;0.01;0;0
1;10998;0.95;0.02;0.98;0.0;0.0;0.0;0.08;0;0
2;10998;0.98;0.15;0.01;0.73;0.1;0.0;1;1;0
1;10999;0.13;0.63;0.03;0.3;0.03;0.01;0.03;0;0
2;10999;0.1;0.88;0.01;0.07;0.03;0.01;0.04;0;0
3;10999;0.09;0.44;0.11;0.13;0.24;0.07;0.05;0;0
4;10999;0.09;0.41;0.14;0.06;0.11;0.28;0.03;0;0
5;10999;0.11;0.41;0.36;0.03;0.1;0.09;0.02;0;0
1;11000;0.05;0.06;0.02;0.8;0.09;0.04;0.04;0;0
2;11000;0.0;0.11;0.15;0.59;0.11;0.03;0.02;0;0
3;11000;0.05;0.37;0.1;0.38;0.06;0.08;0.03;0;0
4;11000;0.08;0.73;0.06;0.04;0.04;0.13;0.04;0;0
5;11000;0.18;0.36;0.56;0.04;0.03;0.02;0.05;0;0
1;11001;0.19;0.07;0.01;0.02;0.07;0.82;0.03;0;0
2;11001;0.2;0.03;0.01;0.02;0.09;0.85;0.06;0;0
3;11001;0.12;0.39;0.35;0.1;0.12;0.04;0.03;0;0
4;11001;0.09;0.63;0.06;0.08;0.06;0.16;0.02;0;0
5;11001;0.05;0.09;0.45;0.09;0.06;0.31;0.01;0;0
6;11001;0.1;0.41;0.27;0.04;0.22;0.06;0.01;0;0
7;11001;0.09;0.03;0.1;0.69;0.05;0.14;0.01;0;0
8;11001;0.09;0.16;0.09;0.2;0.22;0.33;0.01;0;0
1;11002;1.05;0.01;0.0;0.01;0.03;0.96;1;1;0
1;11003;0.12;0.24;0.06;0.48;0.08;0.14;0.02;0;0
2;11003;0.1;0.17;0.04;0.33;0.04;0.42;0.02;0;0
3;11003;0.06;0.11;0.12;0.09;0.45;0.24;0.01;0;0
4;11003;0.07;0.34;0.15;0.06;0.28;0.16;0.01;0;0
1;11004;0.14;0.07;0.58;0.17;0.15;0.03;0.04;0;0
2;11004;0.12;0.06;0.04;0.61;0.12;0.17;0.05;0;0
3;11004;0.12;0.05;0.06;0.34;0.41;0.15;0.02;0;0
4;11004;0.11;0.07;0.09;0.35;0.16;0.34;0.02;0;0
1;11005;0.13;0.08;0.49;0.08;0.11;0.24;0.01;0;0
2;11005;0.03;0.66;0.05;0.08;0.08;0.13;0.01;0;0
1;11006;0.09;0.62;0.02;0.31;0.01;0.05;0.02;0;0
2;11006;0.1;0.23;0.02;0.36;0.26;0.14;0.02;0;0
3;11006;0.06;0.5;0.18;0.1;0.09;0.12;0.01;0;0
1;11007;0.06;0.15;0.06;0.06;0.2;0.53;0.01;0;0
2;11007;0.08;0.52;0.02;0.31;0.03;0.12;0.02;0;0
1;11008;1.2;0.02;0.01;0.02;0.23;0.72;1;1;0
1;11009;0.26;0.42;0.36;0.08;0.1;0.04;0.02;0;0
2;11009;0.29;0.47;0.31;0.1;0.07;0.05;0.03;0;0
3;11009;0.34;0.16;0.03;0.58;0.19;0.04;0.03;0;0
4;11009;0.35;0.06;0.05;0.72;0.07;0.11;0.03;0;0
5;11009;0.71;0.05;0.83;0.03;0.06;0.04;1;1;0
1;11010;0.07;0.34;0.24;0.14;0.15;0.13;0.01;0;0
1;11011;0.17;0.08;0.24;0.05;0.17;0.47;0.05;0;0
2;11011;0.09;0.24;0.21;0.01;0.17;0.37;0.05;0;0
3;11011;0.05;0.1;0.05;0.21;0.24;0.41;0.02;0;0
4;11011;0.02;0.45;0.02;0.29;0.07;0.18;0.01;0;0
5;11011;0.06;0.12;0.32;0.07;0.18;0.32;0.01;0;0
1;11012;1.29;0.0;0.0;0.08;0.03;0.89;1;1;0
1;11013;0.1;0.11;0.16;0.23;0.11;0.39;0.02;0;0
2;11013;0.07;0.28;0.02;0.23;0.1;0.38;0.01;0;0
1;11014;0.09;0.13;0.01;0.34;0.43;0.09;0.02;0;0
2;11014;0.08;0.35;0.04;0.1;0.32;0.19;0.02;0;0
1;11015;0.11;0.08;0.67;0.11;0.03;0.12;0.03;0;0
2;11015;0.15;0.02;0.87;0.04;0.03;0.04;0.03;0;0
1;11016;0.16;0.16;0.4;0.15;0.16;0.13;0.06;0;0
2;11016;0.16;0.32;0.36;0.16;0.08;0.08;0.03;0;0
3;11016;0.12;0.09;0.04;0.23;0.56;0.08;0.03;0;0
1;11017;-0.01;0.23;0.02;0.03;0.7;0.02;0.04;0;0
2;11017;0.06;0.11;0.42;0.07;0.34;0.07;0.03;0;0
3;11017;0.1;0.31;0.45;0.09;0.09;0.06;0.03;0;0
4;11017;0.06;0.29;0.54;0.07;0.07;0.03;0.03;0;0
5;11017;0.09;0.08;0.65;0.1;0.03;0.14;0.02;0;0
1;11018;0.11;0.47;0.3;0.09;0.11;0.03;0.03;0;0
2;11018;0.12;0.02;0.84;0.04;0.06;0.04;0.02;0;0
3;11018;0.08;0.13;0.18;0.33;0.15;0.22;0.02;0;0
4;11018;0.07;0.13;0.05;0.32;0.37;0.13;0.01;0;0
5;11018;0.05;0.1;0.68;0.02;0.15;0.04;0.01;0;0
1;11019;0.07;0.06;0.05;0.1;0.15;0.64;0.07;0;0
2;11019;0.14;0.14;0.16;0.05;0.15;0.49;0.04;0;0
3;11019;0.16;0.38;0.1;0.1;0.18;0.23;0.06;0;0
4;11019;0.16;0.13;0.08;0.08;0.1;0.61;0.05;0;0
5;11019;0.11;0.33;0.15;0.01;0.13;0.38;0.01;0;0
1;11020;0.24;0.74;0.05;0.01;0.16;0.05;0.07;0;0
2;11020;0.25;0.52;0.04;0.01;0.11;0.33;0.04;0;0
3;11020;0.26;0.57;0.07;0.02;0.23;0.11;0.03;0;0
4;11020;0.19;0.67;0.05;0.03;0.16;0.09;0.04;0;0
5;11020;0.19;0.1;0.02;0.01;0.24;0.63;0.03;0;0
6;11020;0.33;0.72;0.04;0.06;0.09;0.09;0.03;0;0
7;11020;0.3;0.28;0.07;0.07;0.52;0.05;0.05;0;0
8;11020;0.46;0.06;0.21;0.03;0.45;0.25;0.05;0;0
